sats,time,lat,long,velocity_kmh,heading,height,Vert_accel,basura
011,403028.20,-01650.752130,+03894.950320,106.51,336.79,+0301.27,+0000.30,
011,403028.30,-01650.750630,+03894.951020,108.22,336.97,+0301.36,+0000.30,
011,403028.40,-01650.749100,+03894.951760,110.48,336.73,+0301.38,+0000.26,
011,403028.50,-01650.747540,+03894.952520,112.93,336.15,+0301.42,+0000.14,
011,403028.60,-01650.745970,+03894.953320,114.22,335.27,+0301.42,+0000.19,
011,403028.70,-01650.744400,+03894.954150,115.16,334.43,+0301.44,+0000.26,
011,403028.80,-01650.742820,+03894.955030,116.87,333.59,+0301.41,+0000.37,
011,403028.90,-01650.741220,+03894.955950,119.30,332.70,+0301.43,+0000.39,
011,403029.00,-01650.739610,+03894.956900,121.05,332.35,+0301.41,+0000.27,
011,403029.10,-01650.737980,+03894.957910,122.96,331.45,+0301.26,+0000.16,
011,403029.20,-01650.736310,+03894.958960,126.73,330.59,+0301.09,+0000.44,
011,403029.30,-01650.734600,+03894.960060,130.24,330.37,+0300.97,+0000.45,
011,403029.40,-01650.732990,+03894.961250,128.76,327.44,+0300.95,+0000.12,
011,403029.50,-01650.731440,+03894.962520,128.21,325.05,+0300.87,-0000.12,
011,403029.60,-01650.729870,+03894.963850,130.27,323.73,+0300.54,-0000.42,
011,403029.70,-01650.728320,+03894.965250,131.86,321.86,+0300.23,-0000.64,
011,403029.80,-01650.726810,+03894.966700,132.54,319.80,+0300.08,-0000.74,
011,403029.90,-01650.725300,+03894.968220,134.88,318.00,+0300.05,-0000.80,
011,403030.00,-01650.723820,+03894.969810,136.34,316.39,+0300.00,-0000.72,
011,403030.10,-01650.722380,+03894.971440,136.28,314.88,+0300.06,-0000.74,
011,403030.20,-01650.720960,+03894.973110,137.19,313.61,+0300.20,-0000.58,
011,403030.30,-01650.719550,+03894.974820,138.25,312.55,+0300.51,-0000.53,
011,403030.40,-01650.718180,+03894.976570,138.69,311.03,+0300.93,-0000.24,
011,403030.50,-01650.716830,+03894.978440,141.61,309.18,+0301.02,-0000.19,
011,403030.60,-01650.715510,+03894.980340,142.75,307.64,+0301.12,-0000.26,
011,403030.70,-01650.714230,+03894.982290,143.50,306.20,+0301.42,-0000.23,
011,403030.80,-01650.712980,+03894.984290,144.90,304.78,+0301.62,-0000.16,
011,403030.90,-01650.711770,+03894.986370,146.95,303.16,+0301.83,+0000.05,
011,403031.00,-01650.710590,+03894.988490,148.27,301.69,+0302.04,+0000.22,
011,403031.10,-01650.709460,+03894.990660,148.95,300.15,+0302.27,+0000.50,
011,403031.20,-01650.708370,+03894.992850,149.46,298.93,+0302.54,+0000.74,
011,403031.30,-01650.707290,+03894.995090,150.87,298.30,+0302.57,+0000.53,
011,403031.40,-01650.706260,+03894.997390,151.78,296.93,+0302.55,+0000.54,
011,403031.50,-01650.705280,+03894.999730,152.70,295.54,+0302.53,+0000.74,
011,403031.60,-01650.704310,+03895.002150,155.71,294.53,+0302.44,+0000.36,
011,403031.70,-01650.703360,+03895.004610,157.72,293.98,+0302.30,+0000.17,
011,403031.80,-01650.702430,+03895.007110,159.74,292.94,+0302.22,+0000.14,
011,403031.90,-01650.701530,+03895.009620,159.84,291.82,+0302.22,+0000.27,
011,403032.00,-01650.700670,+03895.012160,160.66,290.81,+0302.19,+0000.36,
011,403032.10,-01650.699830,+03895.014730,161.90,290.11,+0302.26,+0000.34,
011,403032.20,-01650.699010,+03895.017340,163.65,289.31,+0302.25,+0000.19,
011,403032.30,-01650.698210,+03895.019980,164.45,288.88,+0302.17,+0000.04,
011,403032.40,-01650.697420,+03895.022660,165.99,288.40,+0302.04,-0000.12,
011,403032.50,-01650.696660,+03895.025350,167.58,287.51,+0302.05,+0000.24,
011,403032.60,-01650.695890,+03895.028050,167.81,287.55,+0302.15,+0000.32,
011,403032.70,-01650.695130,+03895.030770,169.02,287.33,+0302.23,+0000.24,
011,403032.80,-01650.694390,+03895.033540,171.29,286.55,+0302.35,+0000.40,
011,403032.90,-01650.693670,+03895.036320,172.12,286.18,+0302.50,+0000.55,
011,403033.00,-01650.692950,+03895.039130,172.91,286.02,+0302.60,+0000.51,
011,403033.10,-01650.692240,+03895.041970,173.99,285.77,+0302.57,+0000.49,
011,403033.20,-01650.691550,+03895.044850,175.07,285.37,+0302.47,+0000.47,
011,403033.30,-01650.690860,+03895.047750,176.15,285.15,+0302.36,+0000.43,
011,403033.40,-01650.690180,+03895.050670,176.98,285.06,+0302.28,+0000.23,
011,403033.50,-01650.689480,+03895.053590,178.01,285.10,+0302.20,+0000.18,
011,403033.60,-01650.688790,+03895.056540,179.15,285.04,+0302.11,+0000.10,
011,403033.70,-01650.688120,+03895.059500,180.38,284.43,+0302.16,+0000.21,
011,403033.80,-01650.687450,+03895.062480,181.26,284.39,+0302.15,+0000.10,
011,403033.90,-01650.686770,+03895.065490,182.59,284.41,+0302.17,-0000.00,
011,403034.00,-01650.686080,+03895.068510,183.90,284.54,+0302.14,-0000.06,
011,403034.10,-01650.685360,+03895.071540,184.69,285.02,+0302.15,-0000.09,
011,403034.20,-01650.684620,+03895.074570,185.93,285.17,+0302.20,+0000.00,
011,403034.30,-01650.683890,+03895.077630,187.05,285.13,+0302.26,+0000.01,
011,403034.40,-01650.683160,+03895.080710,187.78,285.19,+0302.23,-0000.13,
011,403034.50,-01650.682390,+03895.083780,188.85,285.58,+0302.27,+0000.02,
011,403034.60,-01650.681630,+03895.086880,190.14,285.59,+0302.30,-0000.00,
011,403034.70,-01650.680840,+03895.090010,191.11,285.75,+0302.28,+0000.05,
011,403034.80,-01650.680050,+03895.093140,191.92,285.84,+0302.24,+0000.09,
011,403034.90,-01650.679260,+03895.096290,193.27,285.83,+0302.23,-0000.05,
011,403035.00,-01650.678460,+03895.099460,193.69,285.94,+0302.22,-0000.17,
011,403035.10,-01650.677640,+03895.102640,195.36,286.12,+0302.19,-0000.17,
011,403035.20,-01650.676810,+03895.105830,195.73,286.15,+0302.17,-0000.19,
011,403035.30,-01650.676000,+03895.109040,197.15,285.97,+0302.18,-0000.17,
011,403035.40,-01650.675170,+03895.112260,197.30,286.11,+0302.24,-0000.18,
011,403035.50,-01650.674330,+03895.115480,198.38,286.41,+0302.26,-0000.41,
011,403035.60,-01650.673480,+03895.118720,198.90,286.39,+0302.23,-0000.43,
011,403035.70,-01650.672590,+03895.121960,199.65,286.78,+0302.22,-0000.10,
011,403035.80,-01650.671700,+03895.125210,200.88,287.08,+0302.18,-0000.25,
011,403035.90,-01650.670810,+03895.128480,201.80,287.03,+0302.25,-0000.23,
011,403036.00,-01650.669900,+03895.131750,202.49,287.38,+0302.31,-0000.09,
011,403036.10,-01650.668950,+03895.135030,202.63,287.81,+0302.26,-0000.03,
011,403036.20,-01650.667990,+03895.138310,203.98,287.95,+0302.25,+0000.24,
011,403036.30,-01650.667060,+03895.141610,203.79,288.12,+0302.19,-0000.26,
011,403036.40,-01650.666080,+03895.144920,205.38,288.25,+0302.10,-0000.29,
011,403036.50,-01650.665100,+03895.148240,206.09,288.24,+0302.00,-0000.20,
011,403036.60,-01650.664130,+03895.151560,206.32,288.30,+0301.91,-0000.33,
011,403036.70,-01650.663140,+03895.154890,207.24,288.31,+0301.86,-0000.12,
011,403036.80,-01650.662130,+03895.158230,208.15,288.57,+0301.88,+0000.02,
011,403036.90,-01650.661130,+03895.161570,208.61,288.72,+0301.94,+0000.13,
011,403037.00,-01650.660110,+03895.164930,208.90,289.02,+0301.83,-0000.27,
011,403037.10,-01650.659090,+03895.168310,210.35,288.88,+0301.75,-0000.49,
011,403037.20,-01650.658070,+03895.171720,212.07,288.64,+0301.70,-0000.37,
011,403037.30,-01650.657040,+03895.175110,211.83,288.90,+0301.74,-0000.26,
011,403037.40,-01650.655990,+03895.178510,213.18,289.08,+0301.78,-0000.11,
011,403037.50,-01650.654930,+03895.181950,214.76,289.06,+0301.79,+0000.05,
011,403037.60,-01650.653900,+03895.185380,214.37,289.13,+0301.81,-0000.12,
011,403037.70,-01650.652860,+03895.188830,215.40,289.03,+0301.63,-0000.24,
011,403037.80,-01650.651810,+03895.192290,216.08,289.05,+0301.50,-0000.08,
011,403037.90,-01650.650770,+03895.195760,215.23,289.18,+0301.31,-0000.45,
011,403038.00,-01650.649700,+03895.199220,216.73,289.52,+0301.33,-0000.66,
011,403038.10,-01650.648610,+03895.202700,218.63,289.51,+0301.32,-0000.47,
011,403038.20,-01650.647520,+03895.206200,218.68,289.26,+0301.23,-0000.32,
011,403038.30,-01650.646460,+03895.209640,215.61,289.28,+0301.23,-0000.29,
011,403038.40,-01650.645430,+03895.213040,212.07,289.18,+0301.17,-0000.30,
011,403038.50,-01650.644410,+03895.216370,208.37,289.18,+0301.13,-0000.26,
011,403038.60,-01650.643410,+03895.219650,205.38,289.29,+0301.09,-0000.32,
011,403038.70,-01650.642380,+03895.222860,201.91,289.83,+0301.17,-0000.27,
011,403038.80,-01650.641370,+03895.226000,198.18,290.04,+0301.12,-0000.22,
011,403038.90,-01650.640360,+03895.229080,194.18,290.46,+0301.09,-0000.20,
011,403039.00,-01650.639390,+03895.232090,190.11,290.80,+0301.05,-0000.35,
011,403039.10,-01650.638420,+03895.235050,186.64,290.88,+0300.96,-0000.34,
011,403039.20,-01650.637460,+03895.237940,182.98,291.09,+0301.00,-0000.24,
011,403039.30,-01650.636510,+03895.240760,178.84,291.31,+0300.92,-0000.16,
011,403039.40,-01650.635570,+03895.243500,174.04,291.60,+0300.89,-0000.25,
011,403039.50,-01650.634640,+03895.246200,171.30,291.86,+0300.82,-0000.22,
011,403039.60,-01650.633720,+03895.248820,166.86,292.22,+0300.83,-0000.24,
011,403039.70,-01650.632820,+03895.251370,162.90,292.41,+0300.95,-0000.22,
011,403039.80,-01650.631920,+03895.253870,159.71,292.61,+0300.99,-0000.19,
011,403039.90,-01650.631020,+03895.256270,155.07,293.13,+0301.24,-0000.02,
011,403040.00,-01650.630120,+03895.258600,151.45,294.04,+0301.40,+0000.11,
011,403040.10,-01650.629220,+03895.260890,149.28,294.64,+0301.48,+0000.03,
011,403040.20,-01650.628290,+03895.263130,147.59,295.89,+0301.40,+0000.02,
011,403040.30,-01650.627350,+03895.265330,144.97,296.41,+0301.32,-0000.13,
011,403040.40,-01650.626410,+03895.267480,142.43,296.97,+0301.03,-0000.17,
011,403040.50,-01650.625400,+03895.269490,138.65,299.50,+0301.01,-0000.17,
011,403040.60,-01650.624340,+03895.271470,137.29,301.16,+0300.90,-0000.15,
011,403040.70,-01650.623240,+03895.273400,135.66,303.11,+0300.83,-0000.29,
011,403040.80,-01650.622100,+03895.275270,134.18,304.62,+0300.70,-0000.19,
011,403040.90,-01650.620930,+03895.277100,133.12,306.21,+0300.57,-0000.14,
011,403041.00,-01650.619710,+03895.278850,132.14,308.35,+0300.59,-0000.26,
011,403041.10,-01650.618450,+03895.280530,130.87,310.58,+0300.63,-0000.29,
011,403041.20,-01650.617150,+03895.282170,129.89,312.19,+0300.59,-0000.22,
011,403041.30,-01650.615820,+03895.283760,129.41,313.75,+0300.64,-0000.24,
011,403041.40,-01650.614440,+03895.285290,129.77,315.22,+0300.89,-0000.01,
011,403041.50,-01650.613040,+03895.286780,128.40,316.03,+0301.20,-0000.06,
011,403041.60,-01650.611570,+03895.288150,127.47,319.89,+0301.46,+0000.15,
011,403041.70,-01650.610080,+03895.289440,125.62,322.07,+0301.71,+0000.26,
011,403041.80,-01650.608580,+03895.290700,124.18,324.10,+0301.58,+0000.08,
011,403041.90,-01650.607040,+03895.291800,121.43,327.61,+0301.58,+0000.03,
011,403042.00,-01650.605450,+03895.292850,121.38,330.11,+0301.51,+0000.10,
011,403042.10,-01650.603840,+03895.293840,121.11,332.27,+0301.25,+0000.13,
011,403042.20,-01650.602200,+03895.294760,120.80,334.27,+0301.08,+0000.00,
011,403042.30,-01650.600510,+03895.295570,120.72,336.87,+0301.22,+0000.14,
011,403042.40,-01650.598790,+03895.296310,121.62,338.88,+0301.35,+0000.23,
011,403042.50,-01650.597030,+03895.296930,121.56,342.00,+0301.58,+0000.44,
011,403042.60,-01650.595240,+03895.297470,122.15,344.87,+0301.79,+0000.64,
011,403042.70,-01650.593430,+03895.297960,122.76,346.76,+0301.78,+0000.51,
011,403042.80,-01650.591610,+03895.298370,123.41,348.82,+0301.80,+0000.45,
011,403042.90,-01650.589760,+03895.298740,123.31,349.90,+0301.79,+0000.56,
011,403043.00,-01650.587900,+03895.299030,122.98,351.85,+0301.86,+0000.56,
011,403043.10,-01650.586050,+03895.299260,122.59,353.94,+0301.75,+0000.54,
011,403043.20,-01650.584190,+03895.299370,122.54,356.85,+0301.64,+0000.48,
011,403043.30,-01650.582310,+03895.299380,123.30,359.72,+0301.62,+0000.45,
011,403043.40,-01650.580420,+03895.299330,122.77,001.89,+0301.64,+0000.40,
011,403043.50,-01650.578530,+03895.299190,123.62,004.07,+0301.66,+0000.45,
011,403043.60,-01650.576620,+03895.298930,124.97,006.47,+0301.85,+0000.61,
011,403043.70,-01650.574720,+03895.298580,125.79,008.83,+0302.10,+0000.62,
011,403043.80,-01650.572820,+03895.298120,126.74,011.53,+0302.39,+0000.80,
011,403043.90,-01650.570930,+03895.297580,127.86,014.09,+0302.52,+0000.69,
011,403044.00,-01650.569040,+03895.296940,129.02,016.30,+0302.68,+0000.59,
011,403044.10,-01650.567170,+03895.296230,129.90,018.87,+0302.74,+0000.61,
011,403044.20,-01650.565310,+03895.295450,130.66,020.76,+0302.79,+0000.51,
011,403044.30,-01650.563450,+03895.294570,132.31,022.64,+0302.98,+0000.46,
011,403044.40,-01650.561600,+03895.293610,133.36,024.83,+0303.14,+0000.43,
011,403044.50,-01650.559780,+03895.292580,134.22,026.60,+0303.26,+0000.46,
011,403044.60,-01650.557990,+03895.291470,135.70,028.69,+0303.36,+0000.56,
011,403044.70,-01650.556240,+03895.290280,136.72,031.38,+0303.17,+0000.44,
011,403044.80,-01650.554500,+03895.288990,137.97,033.59,+0303.22,+0000.70,
011,403044.90,-01650.552800,+03895.287640,138.51,035.40,+0303.27,+0000.63,
011,403045.00,-01650.551120,+03895.286260,139.37,036.80,+0303.11,+0000.58,
011,403045.10,-01650.549470,+03895.284790,140.87,038.62,+0303.05,+0000.48,
011,403045.20,-01650.547830,+03895.283260,141.06,039.96,+0303.04,+0000.44,
011,403045.30,-01650.546240,+03895.281670,142.70,042.10,+0303.01,+0000.56,
011,403045.40,-01650.544680,+03895.279980,143.37,043.95,+0303.09,+0000.59,
011,403045.50,-01650.543130,+03895.278250,144.70,045.13,+0303.21,+0000.52,
011,403045.60,-01650.541620,+03895.276440,145.58,046.59,+0303.39,+0000.52,
011,403045.70,-01650.540120,+03895.274560,147.12,048.33,+0303.67,+0000.61,
011,403045.80,-01650.538680,+03895.272630,148.82,050.09,+0303.82,+0000.65,
011,403045.90,-01650.537250,+03895.270630,150.09,051.66,+0303.99,+0000.62,
011,403046.00,-01650.535860,+03895.268600,151.58,052.84,+0304.05,+0000.57,
011,403046.10,-01650.534500,+03895.266510,152.45,054.31,+0304.11,+0000.62,
011,403046.20,-01650.533160,+03895.264370,153.54,055.08,+0304.25,+0000.64,
011,403046.30,-01650.531840,+03895.262150,155.99,056.50,+0304.52,+0000.76,
011,403046.40,-01650.530600,+03895.259900,157.18,058.51,+0304.48,+0000.75,
011,403046.50,-01650.529360,+03895.257600,158.50,059.16,+0304.57,+0000.67,
011,403046.60,-01650.528140,+03895.255270,160.06,059.48,+0304.62,+0000.61,
011,403046.70,-01650.526920,+03895.252930,161.20,059.98,+0304.57,+0000.40,
011,403046.80,-01650.525700,+03895.250570,162.49,060.07,+0304.52,+0000.31,
011,403046.90,-01650.524480,+03895.248180,163.90,060.05,+0304.47,+0000.18,
011,403047.00,-01650.523240,+03895.245780,165.35,060.04,+0304.40,+0000.04,
011,403047.10,-01650.521980,+03895.243360,166.39,059.86,+0304.32,-0000.03,
011,403047.20,-01650.520700,+03895.240910,167.90,059.61,+0304.32,-0000.01,
011,403047.30,-01650.519400,+03895.238460,169.14,059.11,+0304.28,-0000.15,
011,403047.40,-01650.518080,+03895.236000,170.28,058.82,+0304.21,-0000.28,
011,403047.50,-01650.516730,+03895.233540,171.24,058.28,+0304.12,-0000.23,
011,403047.60,-01650.515350,+03895.231090,172.42,057.87,+0303.99,-0000.26,
011,403047.70,-01650.513950,+03895.228640,173.52,057.30,+0303.86,-0000.19,
011,403047.80,-01650.512520,+03895.226180,174.57,056.89,+0303.75,-0000.09,
011,403047.90,-01650.511070,+03895.223710,175.73,056.46,+0303.67,-0000.17,
011,403048.00,-01650.509580,+03895.221240,177.17,056.06,+0303.61,-0000.23,
011,403048.10,-01650.508080,+03895.218760,178.15,055.75,+0303.56,-0000.04,
011,403048.20,-01650.506560,+03895.216260,179.76,055.69,+0303.45,-0000.07,
011,403048.30,-01650.505020,+03895.213760,180.45,055.42,+0303.33,-0000.17,
011,403048.40,-01650.503450,+03895.211250,181.78,055.14,+0303.22,-0000.19,
011,403048.50,-01650.501870,+03895.208720,183.09,055.12,+0303.08,-0000.17,
011,403048.60,-01650.500280,+03895.206180,184.12,055.10,+0302.98,-0000.08,
011,403048.70,-01650.498670,+03895.203620,184.90,055.02,+0302.88,-0000.30,
011,403048.80,-01650.497050,+03895.201040,186.34,054.88,+0302.83,-0000.14,
011,403048.90,-01650.495410,+03895.198460,187.69,054.74,+0302.72,-0000.07,
011,403049.00,-01650.493750,+03895.195880,188.04,054.61,+0302.65,-0000.12,
011,403049.10,-01650.492080,+03895.193290,189.20,054.50,+0302.54,-0000.36,
011,403049.20,-01650.490400,+03895.190680,190.35,054.39,+0302.49,-0000.08,
011,403049.30,-01650.488710,+03895.188060,191.51,054.39,+0302.44,+0000.07,
011,403049.40,-01650.487010,+03895.185420,192.30,054.29,+0302.42,+0000.08,
011,403049.50,-01650.485280,+03895.182780,193.41,054.13,+0302.36,+0000.17,
011,403049.60,-01650.483550,+03895.180130,194.39,054.07,+0302.35,+0000.25,
011,403049.70,-01650.481810,+03895.177460,195.42,054.15,+0302.29,+0000.14,
011,403049.80,-01650.480060,+03895.174790,196.40,054.16,+0302.20,-0000.05,
011,403049.90,-01650.478310,+03895.172100,197.27,054.07,+0302.12,+0000.04,
011,403050.00,-01650.476550,+03895.169400,198.16,054.11,+0302.03,+0000.20,
011,403050.10,-01650.474790,+03895.166680,199.02,054.12,+0302.04,+0000.34,
011,403050.20,-01650.473010,+03895.163950,199.46,054.16,+0302.03,+0000.26,
011,403050.30,-01650.471230,+03895.161210,200.12,054.13,+0301.98,+0000.14,
011,403050.40,-01650.469440,+03895.158460,201.21,054.02,+0301.89,-0000.32,
011,403050.50,-01650.467640,+03895.155700,202.28,054.04,+0301.88,-0000.07,
011,403050.60,-01650.465840,+03895.152920,203.27,054.06,+0301.88,+0000.34,
011,403050.70,-01650.464030,+03895.150140,203.13,054.13,+0301.86,+0000.17,
011,403050.80,-01650.462210,+03895.147360,204.23,054.02,+0301.83,+0000.10,
011,403050.90,-01650.460390,+03895.144560,205.60,054.11,+0301.79,+0000.24,
011,403051.00,-01650.458560,+03895.141730,205.70,054.26,+0301.83,+0000.14,
011,403051.10,-01650.456730,+03895.138890,206.95,054.25,+0301.86,+0000.22,
011,403051.20,-01650.454890,+03895.136040,207.90,054.33,+0301.90,+0000.35,
011,403051.30,-01650.453070,+03895.133190,208.22,054.48,+0301.85,+0000.13,
011,403051.40,-01650.451240,+03895.130310,209.68,054.45,+0301.84,+0000.04,
011,403051.50,-01650.449400,+03895.127420,210.35,054.55,+0301.83,+0000.14,
011,403051.60,-01650.447560,+03895.124520,210.50,054.51,+0301.83,+0000.22,
011,403051.70,-01650.445720,+03895.121610,211.45,054.69,+0301.81,+0000.07,
011,403051.80,-01650.443860,+03895.118690,212.40,054.58,+0301.83,+0000.22,
011,403051.90,-01650.442000,+03895.115760,212.84,054.57,+0301.85,+0000.32,
011,403052.00,-01650.440130,+03895.112810,213.55,054.59,+0301.89,+0000.21,
011,403052.10,-01650.438270,+03895.109870,214.38,054.59,+0301.86,+0000.26,
011,403052.20,-01650.436390,+03895.106910,215.13,054.47,+0301.88,+0000.25,
011,403052.30,-01650.434510,+03895.103940,215.60,054.51,+0301.90,+0000.33,
011,403052.40,-01650.432620,+03895.100970,216.18,054.56,+0301.89,+0000.11,
011,403052.50,-01650.430720,+03895.097980,217.05,054.59,+0301.84,-0000.33,
011,403052.60,-01650.428810,+03895.094990,218.54,054.48,+0301.81,+0000.27,
011,403052.70,-01650.426910,+03895.091980,218.26,054.73,+0301.86,+0000.40,
011,403052.80,-01650.424990,+03895.088950,218.86,054.67,+0301.90,+0000.08,
011,403052.90,-01650.423070,+03895.085930,220.13,054.57,+0301.94,+0000.43,
011,403053.00,-01650.421140,+03895.082870,220.64,054.80,+0302.07,+0000.81,
011,403053.10,-01650.419220,+03895.079830,220.48,054.86,+0302.12,+0000.67,
011,403053.20,-01650.417290,+03895.076770,221.29,054.94,+0302.20,+0000.52,
011,403053.30,-01650.415350,+03895.073690,222.80,055.03,+0302.24,+0000.64,
011,403053.40,-01650.413420,+03895.070600,222.44,055.13,+0302.30,+0000.41,
011,403053.50,-01650.411490,+03895.067530,223.18,055.01,+0302.23,+0000.05,
011,403053.60,-01650.409540,+03895.064450,224.32,054.87,+0302.15,-0000.00,
011,403053.70,-01650.407580,+03895.061340,224.63,054.90,+0302.18,-0000.12,
011,403053.80,-01650.405620,+03895.058210,225.65,054.93,+0302.23,+0000.09,
011,403053.90,-01650.403660,+03895.055090,225.79,054.99,+0302.23,+0000.02,
011,403054.00,-01650.401700,+03895.051960,226.34,055.00,+0302.25,+0000.06,
011,403054.10,-01650.399730,+03895.048810,227.46,054.97,+0302.31,+0000.29,
011,403054.20,-01650.397770,+03895.045660,227.30,055.21,+0302.30,-0000.00,
